Hz Re(h+) Im(h+) Re(hx) Im(hx) h+ hx
188.75 -1.3737013734613304e-24 1.7562470685581012e-24 -1.677792359756257e-24 -1.3123356674823393e-24 (-1.3737013734613304e-24+1.7562470685581012e-24j) (-1.677792359756257e-24-1.3123356674823393e-24j)
189.0 -1.3821350234553056e-24 1.7475809582450442e-24 -1.669513380145496e-24 -1.3203925711937101e-24 (-1.3821350234553056e-24+1.7475809582450442e-24j) (-1.669513380145496e-24-1.3203925711937101e-24j)
189.25 -1.3904785150434795e-24 1.7389053119592358e-24 -1.661225290551002e-24 -1.3283633440370902e-24 (-1.3904785150434795e-24+1.7389053119592358e-24j) (-1.661225290551002e-24-1.3283633440370902e-24j)
189.5 -1.398732226574461e-24 1.7302209248413717e-24 -1.6529288505931088e-24 -1.336248347459577e-24 (-1.398732226574461e-24+1.7302209248413717e-24j) (-1.6529288505931088e-24-1.336248347459577e-24j)
189.75 -1.4068965391789285e-24 1.7215285847675743e-24 -1.6446248129520984e-24 -1.3440479455660573e-24 (-1.4068965391789285e-24+1.7215285847675743e-24j) (-1.6446248129520984e-24-1.3440479455660573e-24j)
190.0 -1.4149718366913311e-24 1.7128290723974937e-24 -1.6363139234141535e-24 -1.3517625050444064e-24 (-1.4149718366913311e-24+1.7128290723974937e-24j) (-1.6363139234141535e-24-1.3517625050444064e-24j)
190.25 -1.422958505572294e-24 1.7041231612227514e-24 -1.627996920917636e-24 -1.35939239509136e-24 (-1.422958505572294e-24+1.7041231612227514e-24j) (-1.627996920917636e-24-1.35939239509136e-24j)
190.5 -1.4308569348324435e-24 1.6954116176151275e-24 -1.6196745375991234e-24 -1.3669379873397408e-24 (-1.4308569348324435e-24+1.6954116176151275e-24j) (-1.6196745375991234e-24-1.3669379873397408e-24j)
190.75 -1.4386675159570488e-24 1.686695200874948e-24 -1.6113474988396327e-24 -1.3743996557864693e-24 (-1.4386675159570488e-24+1.686695200874948e-24j) (-1.6113474988396327e-24-1.3743996557864693e-24j)
191.0 -1.4463906428317286e-24 1.67797466327945e-24 -1.6030165233108275e-24 -1.381777776721586e-24 (-1.4463906428317286e-24+1.67797466327945e-24j) (-1.6030165233108275e-24-1.381777776721586e-24j)
191.25 -1.454026711669284e-24 1.669250750131074e-24 -1.5946823230211497e-24 -1.3890727286583552e-24 (-1.454026711669284e-24+1.669250750131074e-24j) (-1.5946823230211497e-24-1.3890727286583552e-24j)
191.5 -1.461576120937381e-24 1.660524199805871e-24 -1.5863456033620675e-24 -1.3962848922641773e-24 (-1.461576120937381e-24+1.660524199805871e-24j) (-1.5863456033620675e-24-1.3962848922641773e-24j)
191.75 -1.4690392712873453e-24 1.6517957438017836e-24 -1.5780070631541969e-24 -1.4034146502925637e-24 (-1.4690392712873453e-24+1.6517957438017836e-24j) (-1.5780070631541969e-24-1.4034146502925637e-24j)
192.0 -1.4764165654838e-24 1.6430661067870327e-24 -1.569667394693529e-24 -1.4104623875159193e-24 (-1.4764165654838e-24+1.6430661067870327e-24j) (-1.569667394693529e-24-1.4104623875159193e-24j)
192.25 -1.4837084083354788e-24 1.634336006648283e-24 -1.5613272837974427e-24 -1.4174284906594448e-24 (-1.4837084083354788e-24+1.634336006648283e-24j) (-1.5613272837974427e-24-1.4174284906594448e-24j)
192.5 -1.490915206626693e-24 1.6256061545390204e-24 -1.552987409850921e-24 -1.4243133483356663e-24 (-1.490915206626693e-24+1.6256061545390204e-24j) (-1.552987409850921e-24-1.4243133483356663e-24j)
192.75 -1.4980373690499725e-24 1.616877254927683e-24 -1.5446484458525325e-24 -1.4311173509800846e-24 (-1.4980373690499725e-24+1.616877254927683e-24j) (-1.5446484458525325e-24-1.4311173509800846e-24j)
193.0 -1.505075306139477e-24 1.6081500056458707e-24 -1.5363110584604871e-24 -1.437840890787562e-24 (-1.505075306139477e-24+1.6081500056458707e-24j) (-1.5363110584604871e-24-1.437840890787562e-24j)
193.25 -1.5120294302054422e-24 1.5994250979363822e-24 -1.527975908038527e-24 -1.4444843616496957e-24 (-1.5120294302054422e-24+1.5994250979363822e-24j) (-1.527975908038527e-24-1.4444843616496957e-24j)
193.5 -1.5189001552693644e-24 1.5907032165013145e-24 -1.5196436487018775e-24 -1.4510481590928988e-24 (-1.5189001552693644e-24+1.5907032165013145e-24j) (-1.5196436487018775e-24-1.4510481590928988e-24j)
193.75 -1.5256878970001753e-24 1.5819850395500055e-24 -1.5113149283630481e-24 -1.4575326802174256e-24 (-1.5256878970001753e-24+1.5819850395500055e-24j) (-1.5113149283630481e-24-1.4575326802174256e-24j)
194.0 -1.5323930726512123e-24 1.5732712388469608e-24 -1.5029903887776182e-24 -1.463938323637158e-24 (-1.5323930726512123e-24+1.5732712388469608e-24j) (-1.5029903887776182e-24-1.463938323637158e-24j)
194.25 -1.539016100998112e-24 1.5645624797596108e-24 -1.4946706655898608e-24 -1.4702654894202732e-24 (-1.539016100998112e-24+1.5645624797596108e-24j) (-1.4946706655898608e-24-1.4702654894202732e-24j)
194.5 -1.545557402277439e-24 1.555859421306103e-24 -1.4863563883784e-24 -1.4765145790306145e-24 (-1.545557402277439e-24+1.555859421306103e-24j) (-1.4863563883784e-24-1.4765145790306145e-24j)
194.75 -1.5520173981263245e-24 1.5471627162028037e-24 -1.4780481807015905e-24 -1.4826859952700254e-24 (-1.5520173981263245e-24+1.5471627162028037e-24j) (-1.4780481807015905e-24-1.4826859952700254e-24j)
195.0 -1.5583965115225678e-24 1.5384730109120416e-24 -1.469746660143128e-24 -1.4887801422211278e-24 (-1.5583965115225678e-24+1.5384730109120416e-24j) (-1.469746660143128e-24-1.4887801422211278e-24j)
195.25 -1.5646951667259716e-24 1.5297909456893185e-24 -1.4614524383571524e-24 -1.4947974251912774e-24 (-1.5646951667259716e-24+1.5297909456893185e-24j) (-1.4614524383571524e-24-1.4947974251912774e-24j)
195.5 -1.5709137892201153e-24 1.5211171546307524e-24 -1.4531661211135699e-24 -1.5007382506569386e-24 (-1.5709137892201153e-24+1.5211171546307524e-24j) (-1.4531661211135699e-24-1.5007382506569386e-24j)
195.75 -1.5770528056551235e-24 1.512452265720187e-24 -1.4448883083430584e-24 -1.506603026209009e-24 (-1.5770528056551235e-24+1.512452265720187e-24j) (-1.4448883083430584e-24-1.506603026209009e-24j)
196.0 -1.5831126437909757e-24 1.5037969008763863e-24 -1.4366195941821551e-24 -1.512392160498662e-24 (-1.5831126437909757e-24+1.5037969008763863e-24j) (-1.4366195941821551e-24-1.512392160498662e-24j)
196.25 -1.5890937324418962e-24 1.4951516759997795e-24 -1.4283605670179108e-24 -1.518106063184221e-24 (-1.5890937324418962e-24+1.4951516759997795e-24j) (-1.4283605670179108e-24-1.518106063184221e-24j)
196.5 -1.5949965014210531e-24 1.4865172010194928e-24 -1.4201118095328233e-24 -1.5237451448783284e-24 (-1.5949965014210531e-24+1.4865172010194928e-24j) (-1.4201118095328233e-24-1.5237451448783284e-24j)
196.75 -1.6008213814863849e-24 1.4778940799398488e-24 -1.411873898749258e-24 -1.5293098170961923e-24 (-1.6008213814863849e-24+1.4778940799398488e-24j) (-1.411873898749258e-24-1.5293098170961923e-24j)
197.0 -1.606568804286889e-24 1.4692829108869584e-24 -1.4036474060739587e-24 -1.5348004922042748e-24 (-1.606568804286889e-24+1.4692829108869584e-24j) (-1.4036474060739587e-24-1.5348004922042748e-24j)
197.25 -1.6122392023096648e-24 1.4606842861551174e-24 -1.395432897342372e-24 -1.5402175833697002e-24 (-1.6122392023096648e-24+1.4606842861551174e-24j) (-1.395432897342372e-24-1.5402175833697002e-24j)
197.5 -1.6178330088276977e-24 1.4520987922529978e-24 -1.387230932862775e-24 -1.5455615045103717e-24 (-1.6178330088276977e-24+1.4520987922529978e-24j) (-1.387230932862775e-24-1.5455615045103717e-24j)
197.75 -1.6233506578482758e-24 1.443527009949731e-24 -1.3790420674602993e-24 -1.5508326702456934e-24 (-1.6233506578482758e-24+1.443527009949731e-24j) (-1.3790420674602993e-24-1.5508326702456934e-24j)
198.0 -1.6287925840620535e-24 1.4349695143208237e-24 -1.3708668505207964e-24 -1.5560314958479076e-24 (-1.6287925840620535e-24+1.4349695143208237e-24j) (-1.3708668505207964e-24-1.5560314958479076e-24j)
198.25 -1.634159222792863e-24 1.4264268747938348e-24 -1.3627058260344744e-24 -1.5611583971941496e-24 (-1.634159222792863e-24+1.4264268747938348e-24j) (-1.3627058260344744e-24-1.5611583971941496e-24j)
198.5 -1.6394510099480398e-24 1.417899655193993e-24 -1.354559532639477e-24 -1.566213790718992e-24 (-1.6394510099480398e-24+1.417899655193993e-24j) (-1.354559532639477e-24-1.566213790718992e-24j)
198.75 -1.6446683819694834e-24 1.40938841378955e-24 -1.3464285036652111e-24 -1.5711980933676912e-24 (-1.6446683819694834e-24+1.40938841378955e-24j) (-1.3464285036652111e-24-1.5711980933676912e-24j)
199.0 -1.6498117757852408e-24 1.4008937033370216e-24 -1.3383132671755667e-24 -1.576111722549934e-24 (-1.6498117757852408e-24+1.4008937033370216e-24j) (-1.3383132671755667e-24-1.576111722549934e-24j)
199.25 -1.6548816287617982e-24 1.3924160711261737e-24 -1.3302143460118934e-24 -1.5809550960942603e-24 (-1.6548816287617982e-24+1.3924160711261737e-24j) (-1.3302143460118934e-24-1.5809550960942603e-24j)
199.5 -1.6598783786569362e-24 1.3839560590248267e-24 -1.3221322578358038e-24 -1.5857286322030259e-24 (-1.6598783786569362e-24+1.3839560590248267e-24j) (-1.3221322578358038e-24-1.5857286322030259e-24j)
199.75 -1.6648024635731186e-24 1.3755142035235305e-24 -1.314067515171852e-24 -1.5904327494078704e-24 (-1.6648024635731186e-24+1.3755142035235305e-24j) (-1.314067515171852e-24-1.5904327494078704e-24j)
200.0 -1.6696543219115007e-24 1.367091035779998e-24 -1.3060206254499822e-24 -1.5950678665257828e-24 (-1.6696543219115007e-24+1.367091035779998e-24j) (-1.3060206254499822e-24-1.5950678665257828e-24j)
200.25 -1.6744343923265523e-24 1.3586870816632767e-24 -1.2979920910477276e-24 -1.5996344026157503e-24 (-1.6744343923265523e-24+1.3586870816632767e-24j) (-1.2979920910477276e-24-1.5996344026157503e-24j)
200.5 -1.679143113681106e-24 1.3503028617978478e-24 -1.28998240933234e-24 -1.6041327769358156e-24 (-1.679143113681106e-24+1.3503028617978478e-24j) (-1.28998240933234e-24-1.6041327769358156e-24j)
200.75 -1.6837809250020805e-24 1.3419388916073853e-24 -1.2819920727025921e-24 -1.6085634089007762e-24 (-1.6837809250020805e-24+1.3419388916073853e-24j) (-1.2819920727025921e-24-1.6085634089007762e-24j)
201.0 -1.6883482654366654e-24 1.3335956813583526e-24 -1.2740215686304287e-24 -1.612926718040329e-24 (-1.6883482654366654e-24+1.3335956813583526e-24j) (-1.2740215686304287e-24-1.612926718040329e-24j)
201.25 -1.692845574209029e-24 1.3252737362034065e-24 -1.266071379702431e-24 -1.6172231239577105e-24 (-1.692845574209029e-24+1.3252737362034065e-24j) (-1.266071379702431e-24-1.6172231239577105e-24j)
201.5 -1.6972732905776114e-24 1.3169735562244714e-24 -1.258141983660966e-24 -1.621453046288897e-24 (-1.6972732905776114e-24+1.3169735562244714e-24j) (-1.258141983660966e-24-1.621453046288897e-24j)
201.75 -1.701631853792766e-24 1.3086956364757792e-24 -1.2502338534453044e-24 -1.6256169046621411e-24 (-1.701631853792766e-24+1.3086956364757792e-24j) (-1.2502338534453044e-24-1.6256169046621411e-24j)
202.0 -1.7059217030550614e-24 1.300440467026467e-24 -1.2423474572323157e-24 -1.6297151186581335e-24 (-1.7059217030550614e-24+1.300440467026467e-24j) (-1.2423474572323157e-24-1.6297151186581335e-24j)
202.25 -1.7101432774739623e-24 1.2922085330030664e-24 -1.2344832584770585e-24 -1.6337481077705308e-24 (-1.7101432774739623e-24+1.2922085330030664e-24j) (-1.2344832584770585e-24-1.6337481077705308e-24j)
202.5 -1.7142970160270396e-24 1.2840003146316822e-24 -1.226641715953075e-24 -1.6377162913669877e-24 (-1.7142970160270396e-24+1.2840003146316822e-24j) (-1.226641715953075e-24-1.6377162913669877e-24j)
202.75 -1.7183833575195796e-24 1.2758162872800005e-24 -1.2188232837925241e-24 -1.641620088650571e-24 (-1.7183833575195796e-24+1.2758162872800005e-24j) (-1.2188232837925241e-24-1.641620088650571e-24j)
203.0 -1.722402740544694e-24 1.2676569214989888e-24 -1.211028411526017e-24 -1.645459918621651e-24 (-1.722402740544694e-24+1.2676569214989888e-24j) (-1.211028411526017e-24-1.645459918621651e-24j)
203.25 -1.726355603443858e-24 1.2595226830643628e-24 -1.203257544122232e-24 -1.6492362000402028e-24 (-1.726355603443858e-24+1.2595226830643628e-24j) (-1.203257544122232e-24-1.6492362000402028e-24j)
203.5 -1.7302423842678708e-24 1.2514140330178105e-24 -1.1955111220272973e-24 -1.6529493513885094e-24 (-1.7302423842678708e-24+1.2514140330178105e-24j) (-1.1955111220272973e-24-1.6529493513885094e-24j)
203.75 -1.7340635207382685e-24 1.2433314277079087e-24 -1.18778958120388e-24 -1.6565997908343002e-24 (-1.7340635207382685e-24+1.2433314277079087e-24j) (-1.18778958120388e-24-1.6565997908343002e-24j)
204.0 -1.7378194502090937e-24 1.235275318830848e-24 -1.1800933531700907e-24 -1.6601879361942284e-24 (-1.7378194502090937e-24+1.235275318830848e-24j) (-1.1800933531700907e-24-1.6601879361942284e-24j)
204.25 -1.7415106096291393e-24 1.2272461534708243e-24 -1.172422865038072e-24 -1.663714204897799e-24 (-1.7415106096291393e-24+1.2272461534708243e-24j) (-1.172422865038072e-24-1.663714204897799e-24j)
204.5 -1.7451374355045254e-24 1.2192443741401834e-24 -1.1647785395523492e-24 -1.6671790139516217e-24 (-1.7451374355045254e-24+1.2192443741401834e-24j) (-1.1647785395523492e-24-1.6671790139516217e-24j)
204.75 -1.748700363861681e-24 1.2112704188193218e-24 -1.1571607951279478e-24 -1.6705827799040413e-24 (-1.748700363861681e-24+1.2112704188193218e-24j) (-1.1571607951279478e-24-1.6705827799040413e-24j)
205.0 -1.7521998302107408e-24 1.2033247209962075e-24 -1.1495700458881508e-24 -1.673925918810173e-24 (-1.7521998302107408e-24+1.2033247209962075e-24j) (-1.1495700458881508e-24-1.673925918810173e-24j)
205.25 -1.7556362695092596e-24 1.1954077097057035e-24 -1.1420067017020637e-24 -1.6772088461972372e-24 (-1.7556362695092596e-24+1.1954077097057035e-24j) (-1.1420067017020637e-24-1.6772088461972372e-24j)
205.5 -1.759010116126252e-24 1.1875198095686433e-24 -1.134471168221945e-24 -1.6804319770302054e-24 (-1.759010116126252e-24+1.1875198095686433e-24j) (-1.134471168221945e-24-1.6804319770302054e-24j)
205.75 -1.7623218038066835e-24 1.179661440830466e-24 -1.1269638469201158e-24 -1.6835957256778763e-24 (-1.7623218038066835e-24+1.179661440830466e-24j) (-1.1269638469201158e-24-1.6835957256778763e-24j)
206.0 -1.765571765636228e-24 1.1718330193996503e-24 -1.1194851351256766e-24 -1.68670050587921e-24 (-1.765571765636228e-24+1.1718330193996503e-24j) (-1.1194851351256766e-24-1.68670050587921e-24j)
206.25 -1.7687604340063576e-24 1.164034956885856e-24 -1.112035426060945e-24 -1.689746730709975e-24 (-1.7687604340063576e-24+1.164034956885856e-24j) (-1.112035426060945e-24-1.689746730709975e-24j)
206.5 -1.7718882405797582e-24 1.1562676606377384e-24 -1.1046151088775805e-24 -1.6927348125497103e-24 (-1.7718882405797582e-24+1.1562676606377384e-24j) (-1.1046151088775805e-24-1.6927348125497103e-24j)
206.75 -1.774955616256116e-24 1.148531533780378e-24 -1.0972245686923428e-24 -1.6956651630490396e-24 (-1.774955616256116e-24+1.148531533780378e-24j) (-1.0972245686923428e-24-1.6956651630490396e-24j)
207.0 -1.7779629911380807e-24 1.1408269752525706e-24 -1.0898641866227158e-24 -1.698538193097156e-24 (-1.7779629911380807e-24+1.1408269752525706e-24j) (-1.0898641866227158e-24-1.698538193097156e-24j)
207.25 -1.7809107944976665e-24 1.133154379843608e-24 -1.0825343398220446e-24 -1.7013543127897215e-24 (-1.7809107944976665e-24+1.133154379843608e-24j) (-1.0825343398220446e-24-1.7013543127897215e-24j)
207.5 -1.7837994547428443e-24 1.1255141382298304e-24 -1.0752354015144569e-24 -1.7041139313969543e-24 (-1.7837994547428443e-24+1.1255141382298304e-24j) (-1.0752354015144569e-24-1.7041139313969543e-24j)
207.75 -1.786629399384449e-24 1.1179066370108583e-24 -1.0679677410294734e-24 -1.706817457332013e-24 (-1.786629399384449e-24+1.1179066370108583e-24j) (-1.0679677410294734e-24-1.706817457332013e-24j)
208.0 -1.7894010550033674e-24 1.1103322587454131e-24 -1.060731723836231e-24 -1.7094652981196505e-24 (-1.7894010550033674e-24+1.1103322587454131e-24j) (-1.060731723836231e-24-1.7094652981196505e-24j)
208.25 -1.7921148472179176e-24 1.1027913819869423e-24 -1.0535277115775153e-24 -1.7120578603650503e-24 (-1.7921148472179176e-24+1.1027913819869423e-24j) (-1.0535277115775153e-24-1.7120578603650503e-24j)
208.5 -1.7947712006515838e-24 1.0952843813187382e-24 -1.046356062103311e-24 -1.714595549723004e-24 (-1.7947712006515838e-24+1.0952843813187382e-24j) (-1.046356062103311e-24-1.714595549723004e-24j)
208.75 -1.797370538900954e-24 1.0878116273887588e-24 -1.0392171295040658e-24 -1.71707877086728e-24 (-1.797370538900954e-24+1.0878116273887588e-24j) (-1.0392171295040658e-24-1.71707877086728e-24j)
209.0 -1.799913284503844e-24 1.0803734869441923e-24 -1.0321112641437135e-24 -1.7195079274601703e-24 (-1.799913284503844e-24+1.0803734869441923e-24j) (-1.0321112641437135e-24-1.7195079274601703e-24j)
209.25 -1.8023998589077285e-24 1.0729703228655275e-24 -1.0250388126922195e-24 -1.721883422122335e-24 (-1.8023998589077285e-24+1.0729703228655275e-24j) (-1.0250388126922195e-24-1.721883422122335e-24j)
209.5 -1.804830682438353e-24 1.065602494200321e-24 -1.0180001181578418e-24 -1.724205656402815e-24 (-1.804830682438353e-24+1.065602494200321e-24j) (-1.0180001181578418e-24-1.724205656402815e-24j)
209.75 -1.8072061742685612e-24 1.0582703561966138e-24 -1.0109955199190537e-24 -1.7264750307492495e-24 (-1.8072061742685612e-24+1.0582703561966138e-24j) (-1.0109955199190537e-24-1.7264750307492495e-24j)
210.0 -1.8095267523873268e-24 1.0509742603359413e-24 -1.0040253537560801e-24 -1.7286919444782953e-24 (-1.8095267523873268e-24+1.0509742603359413e-24j) (-1.0040253537560801e-24-1.7286919444782953e-24j)
210.25 -1.8117928335689897e-24 1.0437145543659883e-24 -9.970899518820919e-25 -1.730856795746234e-24 (-1.8117928335689897e-24+1.0437145543659883e-24j) (-9.970899518820919e-25-1.730856795746234e-24j)
210.5 -1.814004833342742e-24 1.036491582332724e-24 -9.901896429739077e-25 -1.7329699815198227e-24 (-1.814004833342742e-24+1.036491582332724e-24j) (-9.901896429739077e-25-1.7329699815198227e-24j)
210.75 -1.816163165962113e-24 1.0293056846124712e-24 -9.833247522026288e-25 -1.7350318975471426e-24 (-1.816163165962113e-24+1.0293056846124712e-24j) (-9.833247522026288e-25-1.7350318975471426e-24j)
211.0 -1.8182682443748843e-24 1.022157197943155e-24 -9.764956012634929e-25 -1.7370429383288564e-24 (-1.8182682443748843e-24+1.022157197943155e-24j) (-9.764956012634929e-25-1.7370429383288564e-24j)
211.25 -1.8203204801929612e-24 1.015046455455493e-24 -9.697025084056704e-25 -1.739003497089427e-24 (-1.8203204801929612e-24+1.015046455455493e-24j) (-9.697025084056704e-25-1.739003497089427e-24j)
211.5 -1.822320283662504e-24 1.007973786703603e-24 -9.629457884615056e-25 -1.7409139657485814e-24 (-1.822320283662504e-24+1.007973786703603e-24j) (-9.629457884615056e-25-1.7409139657485814e-24j)
211.75 -1.8242680636342227e-24 1.0009395176952032e-24 -9.56225752875366e-25 -1.7427747348929362e-24 (-1.8242680636342227e-24+1.0009395176952032e-24j) (-9.56225752875366e-25-1.7427747348929362e-24j)
212.0 -1.8261642275337473e-24 9.939439709214752e-25 -9.49542709732174e-25 -1.744586193747686e-24 (-1.8261642275337473e-24+9.939439709214752e-25j) (-9.49542709732174e-25-1.744586193747686e-24j)
212.25 -1.8280091813322147e-24 9.869874653863952e-25 -9.428969637854254e-25 -1.7463487301485086e-24 (-1.8280091813322147e-24+9.869874653863952e-25j) (-9.428969637854254e-25-1.7463487301485086e-24j)
212.5 -1.8298033295169404e-24 9.800703166357074e-25 -9.362888164848694e-25 -1.748062730513545e-24 (-1.8298033295169404e-24+9.800703166357074e-25j) (-9.362888164848694e-25-1.748062730513545e-24j)
